film,genre
217281,2
217281,8
217282,3
217283,3
217284,2
217285,3
217285,6
217286,3
217342,6
217342,9
217342,11
217343,2
217344,2
217345,6
217345,13
217346,9
217346,11
217348,6
217348,9
217348,15
217348,18
217349,3
217350,6
217350,17
217351,1
217352,6
217353,6
217353,12
217422,5
217422,9
217422,17
217423,6
217424,6
217424,18
217425,6
217425,13
217426,2
217426,6
217426,13
217427,3
217428,6
217429,3
217430,9
217431,8
217431,10
217432,6
217432,15
217433,2
217434,2
217434,13
217436,3
217436,4
217436,17
217437,2
217437,6
217437,13
217516,2
217516,6
217517,2
217517,4
217517,6
217518,9
217519,6
217519,13
217520,6
217520,8
217520,10
217520,14
217521,2
217521,9
217521,11
217522,6
217522,13
217522,16
217523,6
217524,6
217525,6
217525,11
217525,13
217526,2
217527,2
217527,11
217527,12
217528,8
217528,10
217529,4
217529,6
217529,7
217530,6
217530,12
217531,6
217532,6
217533,4
217533,13
217534,6
217535,6
217536,1
217536,4
217536,17
217538,6
217538,9
217539,9
217541,6
217542,6
217543,6
217544,2
217544,6
217545,6
217545,10
217546,6
217554,6
217555,6
217555,15
217749,1
217749,2
217749,4
217749,9
217749,17
217750,2
217751,10
217751,12
217752,6
217753,6
217754,6
217754,10
217754,11
217754,14
217755,13
217755,14
217756,6
217836,3
217836,14
217837,2
217837,6
217872,2
217872,9
217872,11
217906,5
217906,6
217906,9
217907,1
217907,2
217907,4
217907,16
217907,17
217908,2
217909,2
217909,14
217910,1
217910,8
217911,1
217911,2
217911,4
217911,17
217912,12
217913,2
217913,9
217914,9
217914,12
217915,1
217915,4
217916,1
217917,2
217917,5
217918,6
217918,11
217918,16
217968,8
217968,10
217969,2
217969,6
217970,2
217970,13
217971,2
217973,6
218023,2
218023,9
218023,10
218023,11
218024,3
218025,2
218025,6
218025,13
218026,6
218028,6
218028,9
218028,10
218028,11
218029,3
218030,6
218031,2
218031,4
218032,5
218032,8
218032,10
218032,16
218034,2
218034,6
218035,2
218035,6
218035,13
218036,12
218036,15
218036,16
218036,18
218037,2
218037,8
218041,2
218042,6
218044,2
218044,6
218045,8
218048,6
218048,13
218109,6
218110,2
218110,13
218111,5
218111,6
218112,6
218113,6
218113,16
218114,6
218115,3
218116,6
218117,2
218118,6
218118,11
218119,3
218120,6
218121,6
218122,1
218122,9
218122,12
218122,15
218123,8
218123,16
218124,6
218125,3
218126,6
218126,12
218128,2
218129,6
218130,1
218130,2
218130,9
218130,11
218131,2
218133,6
218133,10
218133,13
218133,15
218133,18
218134,3
218134,6
218134,18
218135,1
218135,2
218136,2
218136,13
218137,18
218138,6
218139,10
218141,2
218141,3
218243,10
218243,11
218245,6
218246,1
218247,3
218248,6
218248,10
218248,16
218249,1
218249,5
218249,11
218249,15
218249,16
218250,3
218252,2
218252,6
218253,6
218254,3
218254,7
218255,3
218255,7
218256,3
218257,6
218258,3
218259,3
218259,14
218260,3
218261,6
218262,3
218265,13
218265,14
218266,6
218266,10
218266,14
218324,6
218324,13
218325,6
218326,6
218327,6
218327,10
218327,18
218328,6
218328,13
218329,2
218330,6
218331,6
218332,6
218333,6
218334,3
218335,6
218335,10
218336,6
218336,15
218337,3
218338,3
218340,3
218341,6
218342,10
218343,6
218344,6
218344,13
218345,6
218346,3
218347,3
218348,3
218349,3
218351,3
218354,6
218358,3
218358,7
218445,2
218445,12
218445,13
218446,6
218447,6
218447,16
218448,2
218448,6
218449,6
218450,3
218452,6
218453,10
218454,3
218454,6
218455,3
218458,6
218491,6
218492,6
218493,6
218495,6
218496,3
218496,7
218496,18
218497,6
218498,2
218498,6
218499,6
218552,2
218552,5
218552,8
218553,3
218554,3
218555,2
218555,6
218556,2
218556,6
218556,8
218557,6
218558,6
218558,13
218559,6
218561,2
218561,6
218561,13
218624,6
218625,6
218625,7
218626,6
218626,11
218627,2
218627,13
218628,2
218628,13
218629,3
218629,11
218630,2
218632,2
218632,13
218633,6
218633,7
218633,18
218634,3
218635,6
218635,10
218635,11
218636,2
218636,13
218637,6
218637,13
218638,5
218638,9
218639,9
218639,13
218640,2
218641,2
218641,13
218645,6
218646,6
218646,13
218649,2
218649,7
218649,13
218735,6
218735,9
218735,18
218736,2
218736,4
218736,9
218736,14
218736,17
218737,6
218737,17
218737,18
218738,1
218738,5
218738,11
218740,2
218740,11
218741,1
218741,2
218741,9
218741,12
218741,13
218741,17
218743,2
218744,2
218744,6
218744,10
218745,3
218746,6
218751,2
218833,13
218833,14
218834,6
218835,3
218874,3
218875,2
218875,12
218875,14
218876,6
218922,1
218922,2
218972,3
218973,2
218975,3
218976,3
218976,7
219020,8
219020,10
219020,16
219021,6
219021,18
219022,3
219023,9
219023,10
219023,11
219024,2
219025,10
219027,6
219027,11
219027,13
219067,3
219068,5
219068,9
219069,2
219070,2
219070,8
219071,2
219072,2
219072,10
219120,6
219120,9
219120,10
219121,6
219122,6
219122,9
219123,2
219123,9
219123,17
219124,6
219124,9
219125,2
219126,6
219127,8
219128,2
219129,2
219129,6
219130,6
219131,3
219131,7
219132,6
219133,6
219133,15
219134,6
219134,9
219134,11
219135,5
219135,6
219135,17
219142,2
219142,10
219144,4
219144,6
219144,13
219236,2
219236,13
219238,6
219239,1
219239,2
219239,6
219240,13
219240,14
219300,3
219301,2
219301,6
219340,3
219340,14
219340,18
219341,3
219342,6
219342,10
219343,8
219343,10
219375,6
219375,13
219375,15
219376,6
219376,13
219377,8
219377,10
219416,2
219416,6
219418,6
219418,18
219420,1
219420,2
219421,17
219421,18
219475,8
219475,10
219476,9
219476,10
219477,2
219477,13
219478,3
219479,3
219480,2
219481,6
219481,13
219482,2
219483,2
219485,6
219485,10
219485,16
219486,2
219486,8
219486,17
219487,2
219487,6
219490,3
219490,6
219491,1
219492,13
219493,4
219493,6
219493,17
219495,9
219495,10
219498,6
219498,16
219655,7
219656,2
219657,8
219657,14
219658,6
219658,9
219658,11
219658,19
219659,2
219659,13
219660,2
219661,9
219661,10
219661,11
219661,16
219662,2
219662,6
219663,3
219663,12
219663,17
219664,2
219664,10
219664,11
219665,6
219666,2
219666,13
219668,1
219668,2
219668,4
219668,5
219668,12
219668,17
219669,6
219670,2
219671,16
219672,2
219672,6
219677,2
219677,6
219687,2
219687,9
219687,17
219963,2
219963,8
219963,14
219964,8
219964,12
219965,6
219966,8
219967,2
219967,13
219967,14
220027,9
220027,10
220027,11
220027,17
220028,3
220029,6
220029,8
220029,10
220030,2
220030,4
220031,2
220076,6
220076,16
220077,3
220078,2
220079,3
220080,3
220120,9
220121,8
220121,10
220121,11
220175,5
220175,9
220175,17
220177,6
220178,2
220179,2
220239,6
220239,10
220239,16
220239,18
220240,9
220240,11
220241,5
220241,10
220241,16
220242,2
220243,6
220244,8
220244,10
220244,13
220245,6
220248,2
220252,2
220316,8
220316,10
220317,2
220317,6
220318,2
220318,8
220318,9
220319,2
220320,6
220320,11
220320,16
220322,10
220324,6
220325,6
220325,18
220326,10
220327,6
220327,13
220328,1
220329,6
220330,17
220331,1
220331,4
220331,12
220332,2
220332,6
220333,2
220333,8
220333,16
220334,6
220334,10
220334,15
220335,2
220336,2
220340,6
220340,12
220340,13
220346,9
220346,10
220513,2
220513,6
220513,17
220514,2
220514,13
220515,2
220516,2
220516,8
220516,10
220517,8
220517,16
220518,6
220519,6
220519,13
220521,8
220521,10
220521,16
220522,2
220522,6
220523,6
220524,2
220524,8
220525,6
220526,2
220526,8
220527,6
220528,1
220529,5
220529,6
220529,13
220530,6
220531,3
220532,10
220532,11
220533,10
220536,3
220536,7
220538,6
220538,10
220538,11
220539,3
220540,2
220540,6
220542,6
220544,3
220545,2
220545,12
220546,3
220645,2
220646,2
220646,10
220647,2
220647,8
220647,12
220648,8
220648,10
220649,3
220650,6
220651,2
220651,8
220651,10
220652,2
220653,2
220653,6
220653,13
220655,3
220655,11
220656,8
220656,10
220656,16
220657,3
220657,7
220658,3
220659,10
220659,14
220659,16
220660,2
220660,3
220662,3
220664,6
220738,2
220739,8
220739,10
220740,4
220740,12
220740,17
220741,3
220741,15
220742,2
220742,6
220743,2
220744,2
220744,6
220744,16
220745,6
220746,3
220747,2
220747,6
220748,3
220749,6
220749,13
220750,6
220751,2
220753,6
220753,8
220753,10
220755,6
220805,2
220805,5
220805,8
220806,2
220807,3
220808,6
220809,3
220810,3
220810,7
220811,3
220888,6
220889,2
220889,9
220890,1
220890,2
220890,4
220890,12
220890,17
220892,6
220892,10
220894,3
220895,7
220896,2
220967,6
220967,13
220968,6
220968,8
220968,13
220969,6
220970,6
220970,10
220970,11
220972,3
220972,7
220973,2
220973,12
220974,2
220974,6
220974,7
220974,13
220975,8
220976,8
220976,10
220977,3
220978,2
221056,8
221057,6
221057,10
221057,11
221058,1
221058,5
221058,12
221059,1
221059,5
221059,12
221060,1
221060,5
221060,12
221061,1
221061,2
221061,12
221062,1
221062,5
221062,12
221063,1
221063,6
221066,1
221066,5
221066,12
221067,1
221067,5
221067,12
221068,1
221068,5
221068,12
221070,1
221070,5
221070,12
221073,1
221073,5
221073,12
221076,5
221076,8
221076,9
221076,10
221076,17
221077,2
221077,6
221078,4
221078,11
221078,16
221079,3
221079,11
221080,19
221081,6
221081,15
221081,18
221082,5
221082,9
221082,10
221083,2
221083,6
221083,13
221083,14
221084,2
221085,5
221085,10
221086,5
221086,8
221087,11
221088,5
221088,10
221089,6
221090,5
221090,8
221091,5
221091,8
221092,5
221092,8
221093,6
221094,2
221094,8
221094,10
221095,6
221096,1
221096,2
221097,3
221098,9
221098,10
221099,2
221100,6
221100,13
221101,3
221102,2
221103,6
221103,10
221103,15
221104,2
221104,13
221105,6
221105,13
221106,2
221106,13
221107,2
221107,14
221108,2
221108,13
221109,1
221111,3
221233,2
221234,8
221235,3
221236,2
221236,6
221236,13
221237,3
221238,2
221238,6
221239,3
221240,13
221240,14
221242,2
221312,8
221312,10
221313,3
221313,4
221359,2
221359,6
221360,1
221360,5
221360,11
221361,5
221361,6
221362,3
221405,1
221405,2
221405,4
221405,5
221405,9
221406,2
221407,2
221408,1
221409,6
221410,6
221461,6
221461,11
221462,5
221462,6
221462,8
221463,3
221464,6
221464,9
221464,10
221464,11
221466,2
221467,6
221467,11
221468,3
221548,6
221548,8
221549,6
221549,9
221549,15
221549,18
221550,3
221551,6
221551,9
221551,15
221552,13
221553,6
221553,7
221553,13
221554,3
221556,2
221557,2
221560,2
221560,6
221653,2
221653,6
221653,7
221653,18
221654,2
221654,6
221655,3
221656,10
221657,2
221658,6
221658,10
221658,15
221660,10
221660,11
221661,6
221661,16
221662,6
221662,16
221663,6
221664,6
221664,8
221665,10
221666,2
221666,6
221775,2
221775,9
221775,12
221776,1
221776,8
221777,6
221777,11
221777,16
221778,3
221779,6
221779,10
221779,11
221782,13
221782,14
221785,2
221785,8
221786,3
221873,3
221873,7
221874,6
221876,3
221979,13
221980,6
221980,13
221982,3
221983,5
221983,6
221983,17
222048,2
222049,4
222049,6
222050,5
222050,6
222051,2
222051,8
222051,9
222051,17
222109,2
222109,6
222109,7
222110,3
222110,14
222171,6
222171,9
222171,10
222172,6
222173,2
222173,6
222174,2
222174,6
222176,2
222177,6
222177,14
222178,6
222178,8
222179,4
222179,9
222180,2
222180,6
222182,8
222249,2
222249,5
222249,6
222249,10
222249,11
222250,1
222250,5
222250,9
222251,1
222251,9
222251,12
222252,6
222252,13
222253,10
222254,9
222254,17
222255,1
222255,2
222255,4
222256,2
222257,10
222257,14
222259,6
222259,9
222259,10
222348,6
222348,13
222350,5
222350,8
222351,5
222351,8
222352,1
222352,2
222352,9
222352,17
222355,5
222355,6
222415,1
222415,5
222415,9
222415,11
222416,8
222416,10
222416,16
222417,3
222418,6
222479,2
222479,8
222479,14
222481,8
222482,1
222482,3
222482,11
222483,3
222483,16
222483,18
222484,6
222484,10
222484,14
222485,6
222487,2
222487,6
222604,2
222605,3
222606,6
222607,8
222608,3
222669,6
222669,18
222670,2
222673,1
222673,4
222673,5
222673,9
222674,1
222674,2
222674,4
222674,17
222675,8
222676,6
222677,4
222677,6
222738,1
222738,2
222738,4
222738,17
222739,2
222739,12
222739,13
222740,10
222743,3
222743,7
222744,6
222744,13
222745,6
222746,3
222747,6
222747,13
222748,6
222749,2
222749,6
222749,11
222751,6
222752,9
222752,11
222754,6
222756,2
222756,6
222848,3
222849,3
222849,8
222850,6
222850,18
222851,8
222851,10
222852,6
222852,11
222853,3
222855,6
222855,13
222856,8
222857,5
222857,9
222857,10
222858,2
222858,3
222860,6
222862,2
222862,7
222862,14
222863,2
222863,6
222864,9
222864,10
222865,5
222866,2
222867,6
222867,11
222867,16
222869,2
222869,13
222997,1
222998,2
223001,1
223001,2
223003,3
223004,3
223005,1
223005,2
223107,6
223107,10
223108,1
223108,6
223109,2
223109,6
223109,13
223110,6
223110,9
223110,15
223110,18
223175,6
223175,11
223176,6
223176,10
223176,11
223177,6
223177,11
223177,16
223178,3
223179,1
223179,2
223180,6
223182,2
223182,6
223248,6
223249,3
223249,6
223250,6
223250,12
223250,17
223251,6
223252,2
223252,6
223253,6
223253,8
223253,10
223253,11
223254,1
223255,6
223255,13
223256,6
223257,6
223324,8
223324,9
223324,12
223324,17
223327,2
223327,6
223328,2
223328,6
223329,2
223329,6
223330,3
223331,2
223332,2
223333,6
223333,13
223333,18
223334,3
223335,2
223337,1
223337,2
223423,6
223424,1
223424,6
223426,6
223427,3
223428,4
223428,6
223429,8
223430,2
223431,3
223432,2
223432,6
223433,5
223434,6
223434,8
223434,10
223527,6
223527,8
223527,16
223528,8
223528,9
223528,10
223529,1
223529,9
223529,11
223529,16
223529,17
223530,2
223531,10
223531,13
223532,10
223532,11
223532,16
223533,6
223533,10
223534,6
223534,10
223534,16
223534,18
223535,1
223535,2
223536,10
223536,11
223536,16
223537,8
223537,10
223538,9
223538,10
223538,11
223538,13
223539,2
223539,4
223539,9
223539,10
223540,3
223541,2
223541,6
223543,2
223543,6
223544,2
223544,12
223544,13
223545,10
223547,2
223549,6
223549,9
223549,10
223665,2
223665,7
223665,10
223666,6
223666,10
223670,6
223671,6
223671,13
223672,13
223672,14
223673,2
223674,1
223674,2
223674,8
223675,3
223676,3
223745,1
223745,5
223746,4
223746,6
223747,2
223748,6
223817,5
223817,6
223817,8
223817,16
223818,3
223819,3
223820,3
223858,2
223858,14
223859,3
223861,6
223861,13
223923,3
223923,7
223924,6
223924,13
223925,8
223925,10
223926,2
223927,2
223928,8
223932,2
223932,6
223997,6
223997,10
223998,3
223999,2
223999,13
224001,2
224002,8
224005,6
224005,9
224005,10
224005,11
224006,3
224006,14
224008,2
224008,9
224075,2
224075,13
224076,1
224076,2
224076,6
224077,6
224078,6
224079,9
224079,15
224079,17
224079,18
224080,3
224082,1
224082,6
224083,11
224086,6
224086,10
224086,11
224087,2
224087,8
224088,3
224089,1
224089,4
224089,17
224090,6
224091,6
224092,3
224094,6
224095,6
224201,3
224202,10
224203,13
224203,14
224268,2
224268,6
224268,13
224269,6
224270,6
224271,1
224271,2
224314,5
224314,9
224314,17
224315,7
224316,6
224317,3
224319,3
224365,8
224365,10
224366,2
224366,6
224414,8
224416,6
224417,3
224418,6
224419,3
224420,10
224421,3
224422,2
224422,6
224481,2
224481,10
224481,16
224482,3
224483,6
224484,2
224484,5
224484,8
224484,14
224485,2
224485,6
224486,3
224487,2
224487,6
224487,17
224488,3
224489,3
224489,7
224490,6
224490,11
224491,3
224492,2
224492,8
224493,6
224493,18
224494,3
224495,2
224495,5
224496,2
224496,13
224498,3
224501,2
224501,6
224583,2
224583,6
224583,16
224584,6
224585,3
224585,18
224586,6
224586,11
224587,3
224587,7
224588,3
224589,3
224590,1
224590,4
224590,12
224591,6
224591,9
224591,11
224592,6
224593,3
224593,7
224594,3
224595,3
224596,3
224596,7
224597,3
224598,3
224599,3
224599,7
224600,2
224601,8
224602,3
224603,3
224604,10
224605,6
224608,6
224699,2
224699,6
224700,6
224700,9
224700,15
224701,3
224702,6
224704,2
224704,6
224705,6
224705,11
224706,6
224707,6
224707,11
224708,5
224708,6
224708,9
224708,13
224709,3
224710,3
224711,3
224712,3
224712,6
224712,13
224713,3
224713,7
224714,6
224714,11
224715,6
224715,12
224716,1
224716,2
224716,4
224716,17
224717,4
224717,6
224718,3
224720,5
224720,13
224834,6
224834,8
224834,10
224835,2
224835,13
224836,3
224837,10
224838,2
224838,6
224838,11
224839,1
224839,6
224840,3
224841,3
224842,3
224842,7
224843,6
224844,6
224845,3
224846,2
224846,6
224848,6
224848,11
224849,3
224849,18
224850,3
224850,4
224850,6
224851,3
224852,3
224922,3
224922,18
224923,3
224924,3
224924,7
224925,3
224926,2
224927,3
224928,3
224929,3
224929,7
224931,6
224931,13
224979,2
224980,3
224980,6
224981,2
224981,6
224982,3
224982,18
224984,6
224984,8
224984,10
224985,2
224986,6
224986,10
224986,11
224988,3
225059,3
225059,8
225060,1
225060,2
225060,4
225060,7
225061,2
225061,6
225062,2
225062,6
225063,1
225063,6
225063,12
225064,3
225064,7
225066,3
225067,2
225067,8
225068,2
225072,2
225072,6
225073,5
225235,1
225235,2
225235,12
225235,17
225236,6
225236,7
225237,10
225238,3
225329,9
225329,12
225329,17
225330,6
225330,13
225330,15
225331,2
225331,13
225332,4
225332,6
225332,17
225333,5
225333,6
225333,9
225333,11
225333,17
225335,3
225336,8
225336,14
225337,3
225338,6
225338,10
225338,16
225339,3
225339,7
225340,2
225340,3
225341,6
225341,18
225342,6
225342,7
225343,2
225343,6
225344,6
225344,13
225348,10
225349,6
225454,2
225454,7
225454,12
225454,13
225455,6
225456,6
225457,3
225458,8
225458,10
225459,2
225459,6
225462,10
225462,14
225463,13
225463,14
225465,6
225655,6
225656,2
225656,6
225656,16
225657,2
225657,6
225658,2
225659,3
225751,3
225815,4
225815,12
225815,13
225815,17
225816,2
225817,2
225818,6
225818,13
225819,4
225819,6
225821,3
225822,6
225905,9
225905,10
225905,11
225906,5
225906,8
225906,10
225906,16
225907,2
225907,11
225908,2
225908,6
225909,2
225909,9
225909,11
225910,6
225910,9
225911,10
225912,6
225913,2
225913,13
225914,1
225914,4
225914,17
225916,2
225916,6
226006,3
226007,2
226007,6
226007,13
226008,3
226009,8
226009,16
226010,1
226010,9
226010,12
226010,17
226011,2
226014,2
226016,2
226016,9
226016,11
226018,6
226018,9
226018,15
226020,3
226021,9
226021,10
226118,6
226119,5
226120,6
226121,3
226122,2
226123,6
226123,9
226123,11
226124,8
226124,10
226211,3
226212,3
226212,14
226214,1
226214,6
226288,2
226288,4
226288,9
226334,2
226334,8
226335,6
226336,3
226337,5
226337,10
226338,6
226338,9
226338,11
226339,6
226340,8
226340,10
226340,11
226341,3
226342,8
226342,9
226342,19
226343,2
226343,3
226343,7
226343,14
226403,10
226403,16
226403,19
226404,6
226404,10
226404,11
226405,1
226405,5
226405,9
226406,2
226406,8
226407,9
226407,10
226407,11
226408,6
226409,2
226409,6
226410,2
226410,6
226411,6
226412,6
226413,8
226413,10
226414,9
226414,10
226415,6
226416,8
226417,6
226417,13
226419,2
226515,6
226515,7
226516,8
226516,10
226516,16
226517,6
226517,13
226518,6
226518,12
226518,13
226519,6
226520,6
226520,15
226521,6
226521,11
226522,6
226522,13
226523,6
226524,1
226524,6
226525,1
226525,2
226525,5
226526,6
226527,5
226527,8
226528,2
226528,16
226529,2
226529,6
226529,13
226530,6
226530,18
226531,2
226531,6
226532,2
226532,4
226533,3
226534,2
226534,3
226534,14
226535,3
226535,6
226536,3
226538,3
226543,2
226620,1
226620,6
226620,12
226622,5
226622,6
226623,6
226624,2
226625,6
226626,6
226626,8
226626,12
226627,2
226627,6
226628,3
226629,6
226630,3
226631,10
226631,13
226632,6
226633,6
226633,12
226633,13
226634,10
226634,11
226635,2
226635,13
226636,4
226636,6
226636,9
226639,3
226639,7
226640,2
226640,16
226641,2
226641,9
226641,13
226643,5
226643,10
226644,2
226646,8
226648,9
226648,10
226772,5
226772,8
226772,10
226772,16
226773,1
226773,2
226773,4
226773,17
226774,6
226774,8
226775,6
226775,10
226775,11
226776,6
226777,10
226777,11
226778,6
226778,18
226779,6
226779,15
226779,18
226780,6
226781,2
226781,6
226782,6
226782,7
226783,2
226783,6
226783,13
226784,10
226784,18
226786,3
226787,3
226788,1
226788,4
226789,10
226789,14
226790,13
226790,14
226792,3
226792,6
226794,2
226794,16
226871,6
226871,13
226872,6
226872,15
226872,18
226873,1
226873,12
226873,16
226873,17
226874,3
226875,2
226875,6
226876,2
226876,13
226877,2
226877,6
226878,6
226879,6
226880,1
226880,12
226881,1
226881,2
226881,6
226881,12
226882,3
226882,18
226932,6
226933,2
226933,6
226934,6
226935,2
226935,6
226936,4
226936,6
226937,6
226937,10
226938,6
226940,6
226941,6
226942,6
226943,2
226943,8
226944,6
226945,6
226946,3
227008,2
227008,6
227008,10
227009,2
227009,6
227009,10
227010,2
227010,6
227011,6
227012,1
227012,4
227012,12
227012,17
227013,2
227013,6
227014,2
227015,6
227016,6
227017,6
227020,2
227020,6
227021,3
227024,2
227086,6
227086,13
227087,6
227088,6
227088,11
227089,5
227089,6
227089,10
227090,6
227091,2
227091,6
227092,6
227093,6
227094,3
227095,6
227095,11
227096,1
227097,3
227098,6
227101,2
227101,14
227152,2
227152,7
227154,2
227154,17
227155,10
227155,11
227156,6
227157,2
227157,6
227158,6
227159,2
227160,6
227160,8
227160,13
227161,1
227162,1
227162,4
227164,6
227165,3
227166,6
227169,8
227245,6
227246,2
227246,6
227247,2
227247,5
227247,9
227247,17
227248,9
227248,11
227249,2
227249,8
227250,2
227250,6
227251,5
227251,8
227251,10
227252,6
227253,8
227254,2
227254,4
227255,6
227255,10
227256,1
227256,6
227257,2
227257,6
227257,13
227258,1
227258,5
227258,9
227259,1
227259,5
227259,9
227261,6
227261,9
227261,10
227261,11
227262,8
227262,10
227264,6
227266,6
227266,7
227266,13
227267,3
227268,6
227271,2
227271,17
227382,2
227382,9
227382,16
227383,2
227383,6
227384,6
227384,13
227386,13
227386,14
227472,3
227472,14
227523,1
227523,2
227524,3
227525,6
227526,2
227527,13
227527,14
227528,13
227528,14
227584,6
227584,10
227584,11
227585,9
227586,3
227587,3
227649,5
227649,9
227650,8
227652,2
227652,6
227653,6
227653,18
227654,1
227654,8
227656,8
227656,10
227721,10
227721,11
227722,2
227722,4
227722,6
227723,3
227724,4
227809,2
227809,13
227810,6
227811,2
227811,6
227812,14
227812,19
227813,2
227813,8
227814,6
227814,7
227814,13
227815,12
227815,13
227816,1
227816,6
227816,9
227816,11
227817,6
227818,3
227818,7
227819,2
227819,6
227820,3
227822,2
227823,2
227823,6
227824,6
227825,10
227825,14
227826,6
227826,7
227826,12
227827,2
227827,8
227953,3
227953,7
227954,6
227955,6
227956,5
227956,6
227956,9
227956,12
227956,13
227956,16
227956,17
227957,5
227957,14
227958,1
228212,2
228212,12
228213,3
228268,3
228268,7
228269,3
228271,1
228271,6
228271,12
228271,17
228272,3
228273,2
228273,6
228275,2
228275,6
228275,8
228276,8
228276,10
228277,6
228277,9
228277,15
228277,18
228278,1
228279,8
228280,2
228280,9
228280,13
228281,2
228281,7
228282,6
228282,9
228283,3
228284,2
228284,13
228285,2
228287,8
228288,9
228288,10
228289,2
228289,4
228289,6
228289,13
228384,5
228384,9
228384,17
228385,5
228385,6
228385,10
228385,14
228386,5
228386,6
228386,10
228386,14
228387,5
228387,6
228387,10
228387,14
228388,6
228388,9
228389,6
228390,6
228390,13
228391,2
228391,6
228392,6
228392,8
228392,10
228393,3
228394,6
228394,9
228394,10
228394,11
228396,2
228397,6
228398,8
228527,3
228527,7
228528,2
228528,12
228529,3
228529,7
228530,6
228530,13
228531,4
228531,11
228531,17
228532,3
228533,9
228533,10
228533,11
228643,8
228643,14
228645,6
228645,16
228646,2
228646,13
228647,3
228647,7
228648,1
228648,8
228649,3
228650,6
228650,11
228651,6
228651,8
228651,16
228652,5
228652,10
228653,10
228655,6
228755,3
228757,6
228760,2
228847,3
228847,7
228848,3
228849,5
228849,9
228849,10
228936,6
228936,11
228937,1
228937,2
228937,6
228937,12
228937,13
228938,1
228938,4
228938,6
228939,1
228939,2
228939,4
228939,17
228940,1
228940,2
228940,4
228940,17
228941,6
228942,1
228943,1
228944,1
228945,2
228945,6
228945,13
228946,1
228946,3
229037,1
229037,2
229037,4
229037,12
229037,17
229038,2
229038,5
229038,9
229039,3
229039,7
229040,1
229040,6
229041,1
229041,4
229041,5
229041,17
229042,1
229043,2
229043,6
229044,2
229047,8
229048,2
229048,9
229129,2
229130,2
229130,10
229130,16
229131,8
229132,2
229132,13
229133,1
229133,2
229133,4
229133,7
229134,3
229135,1
229135,2
229135,17
229234,8
229235,3
229236,3
229237,6
229238,6
229239,2
229241,6
229241,13
229242,6
229242,10
229243,2
229243,6
229245,2
229328,9
229328,11
229329,6
229330,8
229330,10
229331,6
229332,1
229332,2
229332,13
229333,6
229334,1
229334,2
229334,5
229335,1
229335,6
229336,3
229336,11
229337,9
229337,10
229338,6
229338,13
229339,1
229339,5
229339,9
229341,1
229341,2
229341,4
229341,9
229341,17
229343,9
229343,10
229344,2
229344,13
229462,1
229462,6
229462,12
229462,13
229463,6
229463,9
229463,15
229463,18
229464,6
229465,8
229467,6
229468,6
229468,10
229469,8
229472,1
229472,2
229472,9
229474,6
229474,13
229474,14
229593,6
229593,10
229593,14
229594,1
229595,11
229595,14
229595,16
229597,3
229597,17
229657,8
229658,2
229658,14
229659,1
229659,2
229659,8
229660,6
229660,13
229661,3
229661,11
229715,6
229715,8
229715,16
229716,8
229716,10
229717,6
229718,6
229718,13
229719,1
229719,4
229719,12
229777,1
229777,6
229777,12
229777,13
229779,6
229779,7
229780,9
229780,10
229780,11
229781,6
229781,7
229782,6
229782,9
229783,6
229784,3
229785,3
229786,2
229786,9
229786,11
229788,5
229788,6
229788,13
229789,2
229789,13
229790,2
229793,2
229793,6
229870,9
229870,10
229870,11
229871,3
229872,6
229872,13
229873,9
229873,10
229873,11
229874,6
229874,13
229875,6
229877,6
229878,2
229878,9
229878,10
229878,11
229881,3
229881,7
229981,6
229981,11
229981,18
229982,2
229982,11
229982,16
229983,2
229983,9
229983,11
229984,2
229984,13
229985,6
229986,2
229986,4
229986,6
229988,3
229988,7
229989,2
229989,13
229990,6
229991,6
229993,2
229995,2
229995,7
229995,13
230113,10
230114,3
230115,6
230116,2
230116,6
230118,8
230119,2
230119,6
230119,13
230121,13
230121,14
230123,2
230200,6
230200,10
230200,15
230201,6
230201,18
230203,13
230203,17
230205,14
230205,16
230264,2
230264,13
230268,3
230337,2
230337,7
230338,3
230339,3
230340,8
230340,12
230340,16
230340,17
230388,5
230388,9
230388,17
230389,2
230389,6
230389,13
230391,1
230391,4
230392,3
230392,18
230393,7
230447,7
230448,2
230448,4
230448,17
230449,6
230449,16
230450,9
230450,10
230450,11
230450,16
230451,6
230452,2
230452,9
230453,6
230454,2
230454,6
230455,6
230455,9
230455,10
230457,2
230457,4
230532,2
230532,8
230533,6
230533,12
230533,13
230534,6
230534,17
230535,1
230535,2
230535,7
230536,10
230536,11
230537,6
230538,6
230539,6
230539,11
230540,6
230541,2
230541,4
230541,6
230542,13
230543,8
230545,3
230546,2
230546,6
230549,9
230549,10
230549,11
230660,12
230660,13
230661,6
230661,13
230662,2
230664,10
230665,2
230666,1
230666,5
230667,2
230667,6
230667,7
230667,11
230669,3
230669,7
230670,1
230670,2
230672,13
230672,14
230674,3
230675,2
230675,13
230762,2
230762,6
230762,7
230763,6
230764,6
230765,6
230766,6
230766,13
230767,3
230767,14
230768,6
230769,6
230770,6
230770,8
230770,12
230775,6
230845,2
230845,6
230846,2
230847,2
230847,6
230848,6
230848,11
230848,16
230849,2
230849,6
230850,6
230852,2
230852,5
230852,6
230997,8
230998,6
230999,6
231001,6
231004,1
231004,2
231068,3
231068,6
231071,8
231072,1
